a,subtype,type
1552383,hormonal_therapy,concurrent_meds
1552388,hormonal_therapy,concurrent_meds
40221123,hormonal_therapy,concurrent_meds
19121178,hormonal_therapy,concurrent_meds
19121177,hormonal_therapy,concurrent_meds
40224108,hormonal_therapy,concurrent_meds
40224837,hormonal_therapy,concurrent_meds
40224839,hormonal_therapy,concurrent_meds
40224805,hormonal_therapy,concurrent_meds
40224814,hormonal_therapy,concurrent_meds
40224816,hormonal_therapy,concurrent_meds
40226337,hormonal_therapy,concurrent_meds
40226336,hormonal_therapy,concurrent_meds
40226599,hormonal_therapy,concurrent_meds
40226605,hormonal_therapy,concurrent_meds
40226613,hormonal_therapy,concurrent_meds
40226608,hormonal_therapy,concurrent_meds
40242718,hormonal_therapy,concurrent_meds
40117680,hormonal_therapy,concurrent_meds
37496964,hormonal_therapy,concurrent_meds
37496965,hormonal_therapy,concurrent_meds
1586811,hormonal_therapy,concurrent_meds
1589509,hormonal_therapy,concurrent_meds
1589545,hormonal_therapy,concurrent_meds
1589542,hormonal_therapy,concurrent_meds
40125918,hormonal_therapy,concurrent_meds
40001200,hormonal_therapy,concurrent_meds
19029063,hormonal_therapy,concurrent_meds
1597241,hormonal_therapy,concurrent_meds
1597239,hormonal_therapy,concurrent_meds
19032347,hormonal_therapy,concurrent_meds
42629583,hormonal_therapy,concurrent_meds
40140221,hormonal_therapy,concurrent_meds
40144885,hormonal_therapy,concurrent_meds
19045213,hormonal_therapy,concurrent_meds
19046284,hormonal_therapy,concurrent_meds
42902446,hormonal_therapy,concurrent_meds
40149413,hormonal_therapy,concurrent_meds
42903080,hormonal_therapy,concurrent_meds
19047835,hormonal_therapy,concurrent_meds
42903309,hormonal_therapy,concurrent_meds
42903364,hormonal_therapy,concurrent_meds
42903392,hormonal_therapy,concurrent_meds
19047644,hormonal_therapy,concurrent_meds
42902659,hormonal_therapy,concurrent_meds
42902714,hormonal_therapy,concurrent_meds
42902713,hormonal_therapy,concurrent_meds
42902711,hormonal_therapy,concurrent_meds
42902734,hormonal_therapy,concurrent_meds
42902563,hormonal_therapy,concurrent_meds
42902930,hormonal_therapy,concurrent_meds
42902786,hormonal_therapy,concurrent_meds
42902784,hormonal_therapy,concurrent_meds
19057130,hormonal_therapy,concurrent_meds
19057161,hormonal_therapy,concurrent_meds
40165312,hormonal_therapy,concurrent_meds
40165313,hormonal_therapy,concurrent_meds
40165314,hormonal_therapy,concurrent_meds
40165311,hormonal_therapy,concurrent_meds
19064775,hormonal_therapy,concurrent_meds
40037536,hormonal_therapy,concurrent_meds
40037556,hormonal_therapy,concurrent_meds
40168757,hormonal_therapy,concurrent_meds
40168758,hormonal_therapy,concurrent_meds
40038795,hormonal_therapy,concurrent_meds
19067938,hormonal_therapy,concurrent_meds
40039793,hormonal_therapy,concurrent_meds
1636821,hormonal_therapy,concurrent_meds
1636842,hormonal_therapy,concurrent_meds
1636844,hormonal_therapy,concurrent_meds
1636846,hormonal_therapy,concurrent_meds
1506605,hormonal_therapy,concurrent_meds
1506707,hormonal_therapy,concurrent_meds
19070883,hormonal_therapy,concurrent_meds
19073111,hormonal_therapy,concurrent_meds
1511450,hormonal_therapy,concurrent_meds
1511686,hormonal_therapy,concurrent_meds
19082505,hormonal_therapy,concurrent_meds
19082485,hormonal_therapy,concurrent_meds
1521410,hormonal_therapy,concurrent_meds
1521596,hormonal_therapy,concurrent_meds
19085527,hormonal_therapy,concurrent_meds
19085525,hormonal_therapy,concurrent_meds
19087366,hormonal_therapy,concurrent_meds
40061046,hormonal_therapy,concurrent_meds
19090494,hormonal_therapy,concurrent_meds
40065619,hormonal_therapy,concurrent_meds
40065620,hormonal_therapy,concurrent_meds
40066016,hormonal_therapy,concurrent_meds
19095179,hormonal_therapy,concurrent_meds
19100467,hormonal_therapy,concurrent_meds
19102255,hormonal_therapy,concurrent_meds
40075425,hormonal_therapy,concurrent_meds
40075414,hormonal_therapy,concurrent_meds
40075413,hormonal_therapy,concurrent_meds
19112101,hormonal_therapy,concurrent_meds
1548678,hormonal_therapy,concurrent_meds
1548734,hormonal_therapy,concurrent_meds
1548924,hormonal_therapy,concurrent_meds
1549023,hormonal_therapy,concurrent_meds
1549024,hormonal_therapy,concurrent_meds
1549801,hormonal_therapy,concurrent_meds
1549919,hormonal_therapy,concurrent_meds
1549918,hormonal_therapy,concurrent_meds
1549917,hormonal_therapy,concurrent_meds
1549916,hormonal_therapy,concurrent_meds
1549914,hormonal_therapy,concurrent_meds
1549891,hormonal_therapy,concurrent_meds
42707003,hormonal_therapy,concurrent_meds
40086578,hormonal_therapy,concurrent_meds
40086588,hormonal_therapy,concurrent_meds
1552350,hormonal_therapy,concurrent_meds
1552348,hormonal_therapy,concurrent_meds
1552424,hormonal_therapy,concurrent_meds
42709134,hormonal_therapy,concurrent_meds
40221153,hormonal_therapy,concurrent_meds
40221122,hormonal_therapy,concurrent_meds
40221097,hormonal_therapy,concurrent_meds
40221098,hormonal_therapy,concurrent_meds
40221071,hormonal_therapy,concurrent_meds
40221072,hormonal_therapy,concurrent_meds
40221075,hormonal_therapy,concurrent_meds
19120924,hormonal_therapy,concurrent_meds
19120823,hormonal_therapy,concurrent_meds
40224109,hormonal_therapy,concurrent_meds
40224833,hormonal_therapy,concurrent_meds
40224832,hormonal_therapy,concurrent_meds
40224807,hormonal_therapy,concurrent_meds
40224831,hormonal_therapy,concurrent_meds
40224830,hormonal_therapy,concurrent_meds
40224799,hormonal_therapy,concurrent_meds
40224794,hormonal_therapy,concurrent_meds
40226333,hormonal_therapy,concurrent_meds
40226330,hormonal_therapy,concurrent_meds
40226597,hormonal_therapy,concurrent_meds
40226595,hormonal_therapy,concurrent_meds
40226601,hormonal_therapy,concurrent_meds
40226603,hormonal_therapy,concurrent_meds
40226615,hormonal_therapy,concurrent_meds
40226610,hormonal_therapy,concurrent_meds
40226619,hormonal_therapy,concurrent_meds
40226618,hormonal_therapy,concurrent_meds
19124094,hormonal_therapy,concurrent_meds
19124093,hormonal_therapy,concurrent_meds
19123728,hormonal_therapy,concurrent_meds
40226831,hormonal_therapy,concurrent_meds
40226830,hormonal_therapy,concurrent_meds
40226833,hormonal_therapy,concurrent_meds
40228299,hormonal_therapy,concurrent_meds
19126575,hormonal_therapy,concurrent_meds
19126576,hormonal_therapy,concurrent_meds
1301001,hormonal_therapy,concurrent_meds
1301000,hormonal_therapy,concurrent_meds
19127439,hormonal_therapy,concurrent_meds
19127438,hormonal_therapy,concurrent_meds
19127437,hormonal_therapy,concurrent_meds
19127436,hormonal_therapy,concurrent_meds
19127979,hormonal_therapy,concurrent_meds
19130315,hormonal_therapy,concurrent_meds
40236627,hormonal_therapy,concurrent_meds
40236169,hormonal_therapy,concurrent_meds
19005779,hormonal_therapy,concurrent_meds
40240084,hormonal_therapy,concurrent_meds
40240085,hormonal_therapy,concurrent_meds
40240083,hormonal_therapy,concurrent_meds
19005634,hormonal_therapy,concurrent_meds
40239142,hormonal_therapy,concurrent_meds
40239143,hormonal_therapy,concurrent_meds
40239140,hormonal_therapy,concurrent_meds
40239141,hormonal_therapy,concurrent_meds
40239138,hormonal_therapy,concurrent_meds
40239139,hormonal_therapy,concurrent_meds
40239136,hormonal_therapy,concurrent_meds
40239137,hormonal_therapy,concurrent_meds
40239144,hormonal_therapy,concurrent_meds
40239135,hormonal_therapy,concurrent_meds
40240726,hormonal_therapy,concurrent_meds
40240878,hormonal_therapy,concurrent_meds
40240879,hormonal_therapy,concurrent_meds
40240876,hormonal_therapy,concurrent_meds
40240877,hormonal_therapy,concurrent_meds
40240874,hormonal_therapy,concurrent_meds
40240875,hormonal_therapy,concurrent_meds
40240873,hormonal_therapy,concurrent_meds
40240880,hormonal_therapy,concurrent_meds
40240881,hormonal_therapy,concurrent_meds
40240778,hormonal_therapy,concurrent_meds
40240777,hormonal_therapy,concurrent_meds
1312011,hormonal_therapy,concurrent_meds
40240970,hormonal_therapy,concurrent_meds
40240969,hormonal_therapy,concurrent_meds
40240316,hormonal_therapy,concurrent_meds
40240317,hormonal_therapy,concurrent_meds
19007451,hormonal_therapy,concurrent_meds
19007452,hormonal_therapy,concurrent_meds
19007067,hormonal_therapy,concurrent_meds
19007162,hormonal_therapy,concurrent_meds
19007163,hormonal_therapy,concurrent_meds
19007166,hormonal_therapy,concurrent_meds
19007167,hormonal_therapy,concurrent_meds
19007210,hormonal_therapy,concurrent_meds
19007168,hormonal_therapy,concurrent_meds
19007660,hormonal_therapy,concurrent_meds
40242719,hormonal_therapy,concurrent_meds
40111767,hormonal_therapy,concurrent_meds
40243196,hormonal_therapy,concurrent_meds
40243197,hormonal_therapy,concurrent_meds
40243126,hormonal_therapy,concurrent_meds
19009456,hormonal_therapy,concurrent_meds
40111249,hormonal_therapy,concurrent_meds
40242527,hormonal_therapy,concurrent_meds
40242524,hormonal_therapy,concurrent_meds
40242525,hormonal_therapy,concurrent_meds
19009944,hormonal_therapy,concurrent_meds
19009945,hormonal_therapy,concurrent_meds
40243200,hormonal_therapy,concurrent_meds
40112341,hormonal_therapy,concurrent_meds
40243654,hormonal_therapy,concurrent_meds
40243655,hormonal_therapy,concurrent_meds
40243653,hormonal_therapy,concurrent_meds
19010821,hormonal_therapy,concurrent_meds
19010794,hormonal_therapy,concurrent_meds
19010795,hormonal_therapy,concurrent_meds
19010792,hormonal_therapy,concurrent_meds
19010793,hormonal_therapy,concurrent_meds
19010798,hormonal_therapy,concurrent_meds
19010799,hormonal_therapy,concurrent_meds
19010797,hormonal_therapy,concurrent_meds
19010800,hormonal_therapy,concurrent_meds
19011874,hormonal_therapy,concurrent_meds
46275450,hormonal_therapy,concurrent_meds
46275454,hormonal_therapy,concurrent_meds
46275453,hormonal_therapy,concurrent_meds
46276288,hormonal_therapy,concurrent_meds
46276289,hormonal_therapy,concurrent_meds
793644,hormonal_therapy,concurrent_meds
793647,hormonal_therapy,concurrent_meds
793641,hormonal_therapy,concurrent_meds
793643,hormonal_therapy,concurrent_meds
793638,hormonal_therapy,concurrent_meds
793648,hormonal_therapy,concurrent_meds
46276287,hormonal_therapy,concurrent_meds
19012714,hormonal_therapy,concurrent_meds
19012713,hormonal_therapy,concurrent_meds
925104,hormonal_therapy,concurrent_meds
19012859,hormonal_therapy,concurrent_meds
19012860,hormonal_therapy,concurrent_meds
19013439,hormonal_therapy,concurrent_meds
19013437,hormonal_therapy,concurrent_meds
40116892,hormonal_therapy,concurrent_meds
40116893,hormonal_therapy,concurrent_meds
43525773,hormonal_therapy,concurrent_meds
43525643,hormonal_therapy,concurrent_meds
43525644,hormonal_therapy,concurrent_meds
43525726,hormonal_therapy,concurrent_meds
43525727,hormonal_therapy,concurrent_meds
19015535,hormonal_therapy,concurrent_meds
19015533,hormonal_therapy,concurrent_meds
43525368,hormonal_therapy,concurrent_meds
43525369,hormonal_therapy,concurrent_meds
43525365,hormonal_therapy,concurrent_meds
43525366,hormonal_therapy,concurrent_meds
43525571,hormonal_therapy,concurrent_meds
43525572,hormonal_therapy,concurrent_meds
19015394,hormonal_therapy,concurrent_meds
43526712,hormonal_therapy,concurrent_meds
43526711,hormonal_therapy,concurrent_meds
43526720,hormonal_therapy,concurrent_meds
37497552,hormonal_therapy,concurrent_meds
37497548,hormonal_therapy,concurrent_meds
37497549,hormonal_therapy,concurrent_meds
43526158,hormonal_therapy,concurrent_meds
43526159,hormonal_therapy,concurrent_meds
37496968,hormonal_therapy,concurrent_meds
37496966,hormonal_therapy,concurrent_meds
37496967,hormonal_therapy,concurrent_meds
37496960,hormonal_therapy,concurrent_meds
37496961,hormonal_therapy,concurrent_meds
37496962,hormonal_therapy,concurrent_meds
37496963,hormonal_therapy,concurrent_meds
19016331,hormonal_therapy,concurrent_meds
19016334,hormonal_therapy,concurrent_meds
19016333,hormonal_therapy,concurrent_meds
43526507,hormonal_therapy,concurrent_meds
43526508,hormonal_therapy,concurrent_meds
19017210,hormonal_therapy,concurrent_meds
19016763,hormonal_therapy,concurrent_meds
19016796,hormonal_therapy,concurrent_meds
19017494,hormonal_therapy,concurrent_meds
43527216,hormonal_therapy,concurrent_meds
43527217,hormonal_therapy,concurrent_meds
43527218,hormonal_therapy,concurrent_meds
40119497,hormonal_therapy,concurrent_meds
43527212,hormonal_therapy,concurrent_meds
43527213,hormonal_therapy,concurrent_meds
37498060,hormonal_therapy,concurrent_meds
37498057,hormonal_therapy,concurrent_meds
37498058,hormonal_therapy,concurrent_meds
42873461,hormonal_therapy,concurrent_meds
42873459,hormonal_therapy,concurrent_meds
40121188,hormonal_therapy,concurrent_meds
40121189,hormonal_therapy,concurrent_meds
37499669,hormonal_therapy,concurrent_meds
37499774,hormonal_therapy,concurrent_meds
42873221,hormonal_therapy,concurrent_meds
19019010,hormonal_therapy,concurrent_meds
19019001,hormonal_therapy,concurrent_meds
42874012,hormonal_therapy,concurrent_meds
42874013,hormonal_therapy,concurrent_meds
42874011,hormonal_therapy,concurrent_meds
1586809,hormonal_therapy,concurrent_meds
1586810,hormonal_therapy,concurrent_meds
1586833,hormonal_therapy,concurrent_meds
1586834,hormonal_therapy,concurrent_meds
1586835,hormonal_therapy,concurrent_meds
1586836,hormonal_therapy,concurrent_meds
42874270,hormonal_therapy,concurrent_meds
42874269,hormonal_therapy,concurrent_meds
42874261,hormonal_therapy,concurrent_meds
19019339,hormonal_therapy,concurrent_meds
19019340,hormonal_therapy,concurrent_meds
1718322,hormonal_therapy,concurrent_meds
1718318,hormonal_therapy,concurrent_meds
1718319,hormonal_therapy,concurrent_meds
1718878,hormonal_therapy,concurrent_meds
1718879,hormonal_therapy,concurrent_meds
1718877,hormonal_therapy,concurrent_meds
1718890,hormonal_therapy,concurrent_meds
1718882,hormonal_therapy,concurrent_meds
1718883,hormonal_therapy,concurrent_meds
1718881,hormonal_therapy,concurrent_meds
1718887,hormonal_therapy,concurrent_meds
1718884,hormonal_therapy,concurrent_meds
1588000,hormonal_therapy,concurrent_meds
1588001,hormonal_therapy,concurrent_meds
43531984,hormonal_therapy,concurrent_meds
43531985,hormonal_therapy,concurrent_meds
43531986,hormonal_therapy,concurrent_meds
1588712,hormonal_therapy,concurrent_meds
19021724,hormonal_therapy,concurrent_meds
19021482,hormonal_therapy,concurrent_meds
19021483,hormonal_therapy,concurrent_meds
19021481,hormonal_therapy,concurrent_meds
19021484,hormonal_therapy,concurrent_meds
19021485,hormonal_therapy,concurrent_meds
45892225,hormonal_therapy,concurrent_meds
45892226,hormonal_therapy,concurrent_meds
45892227,hormonal_therapy,concurrent_meds
43532831,hormonal_therapy,concurrent_meds
45892221,hormonal_therapy,concurrent_meds
45892223,hormonal_therapy,concurrent_meds
45892212,hormonal_therapy,concurrent_meds
45892213,hormonal_therapy,concurrent_meds
45892211,hormonal_therapy,concurrent_meds
43532913,hormonal_therapy,concurrent_meds
45892528,hormonal_therapy,concurrent_meds
45892524,hormonal_therapy,concurrent_meds
45892525,hormonal_therapy,concurrent_meds
45892526,hormonal_therapy,concurrent_meds
45892527,hormonal_therapy,concurrent_meds
45892520,hormonal_therapy,concurrent_meds
45892521,hormonal_therapy,concurrent_meds
45892522,hormonal_therapy,concurrent_meds
45892523,hormonal_therapy,concurrent_meds
45892519,hormonal_therapy,concurrent_meds
1589511,hormonal_therapy,concurrent_meds
45892492,hormonal_therapy,concurrent_meds
1589547,hormonal_therapy,concurrent_meds
1589548,hormonal_therapy,concurrent_meds
45892488,hormonal_therapy,concurrent_meds
1589549,hormonal_therapy,concurrent_meds
45892489,hormonal_therapy,concurrent_meds
45892490,hormonal_therapy,concurrent_meds
45892491,hormonal_therapy,concurrent_meds
1589543,hormonal_therapy,concurrent_meds
1589572,hormonal_therapy,concurrent_meds
1589573,hormonal_therapy,concurrent_meds
1589574,hormonal_therapy,concurrent_meds
19021913,hormonal_therapy,concurrent_meds
45892468,hormonal_therapy,concurrent_meds
45892464,hormonal_therapy,concurrent_meds
45892465,hormonal_therapy,concurrent_meds
45892466,hormonal_therapy,concurrent_meds
45892467,hormonal_therapy,concurrent_meds
45892463,hormonal_therapy,concurrent_meds
19022027,hormonal_therapy,concurrent_meds
1589795,hormonal_therapy,concurrent_meds
1589797,hormonal_therapy,concurrent_meds
43532541,hormonal_therapy,concurrent_meds
43532542,hormonal_therapy,concurrent_meds
43532543,hormonal_therapy,concurrent_meds
43532348,hormonal_therapy,concurrent_meds
43532359,hormonal_therapy,concurrent_meds
19022377,hormonal_therapy,concurrent_meds
43532544,hormonal_therapy,concurrent_meds
19022478,hormonal_therapy,concurrent_meds
45892732,hormonal_therapy,concurrent_meds
45892733,hormonal_therapy,concurrent_meds
45892731,hormonal_therapy,concurrent_meds
45892924,hormonal_therapy,concurrent_meds
45892925,hormonal_therapy,concurrent_meds
45892922,hormonal_therapy,concurrent_meds
45892923,hormonal_therapy,concurrent_meds
45892960,hormonal_therapy,concurrent_meds
45892961,hormonal_therapy,concurrent_meds
45892959,hormonal_therapy,concurrent_meds
19023582,hormonal_therapy,concurrent_meds
19023583,hormonal_therapy,concurrent_meds
46287654,hormonal_therapy,concurrent_meds
46287658,hormonal_therapy,concurrent_meds
46287659,hormonal_therapy,concurrent_meds
46287656,hormonal_therapy,concurrent_meds
46287663,hormonal_therapy,concurrent_meds
46287660,hormonal_therapy,concurrent_meds
46287661,hormonal_therapy,concurrent_meds
46287664,hormonal_therapy,concurrent_meds
46287665,hormonal_therapy,concurrent_meds
40126683,hormonal_therapy,concurrent_meds
40128095,hormonal_therapy,concurrent_meds
43011837,hormonal_therapy,concurrent_meds
43011839,hormonal_therapy,concurrent_meds
1592633,hormonal_therapy,concurrent_meds
1592634,hormonal_therapy,concurrent_meds
1592635,hormonal_therapy,concurrent_meds
1592636,hormonal_therapy,concurrent_meds
1592639,hormonal_therapy,concurrent_meds
1592624,hormonal_therapy,concurrent_meds
1592625,hormonal_therapy,concurrent_meds
1592629,hormonal_therapy,concurrent_meds
1592648,hormonal_therapy,concurrent_meds
1592643,hormonal_therapy,concurrent_meds
1592645,hormonal_therapy,concurrent_meds
1592646,hormonal_therapy,concurrent_meds
1592647,hormonal_therapy,concurrent_meds
43011840,hormonal_therapy,concurrent_meds
1592978,hormonal_therapy,concurrent_meds
1592980,hormonal_therapy,concurrent_meds
1592983,hormonal_therapy,concurrent_meds
1592975,hormonal_therapy,concurrent_meds
1593247,hormonal_therapy,concurrent_meds
1593248,hormonal_therapy,concurrent_meds
19026230,hormonal_therapy,concurrent_meds
19026251,hormonal_therapy,concurrent_meds
19026255,hormonal_therapy,concurrent_meds
19026256,hormonal_therapy,concurrent_meds
19026257,hormonal_therapy,concurrent_meds
43012695,hormonal_therapy,concurrent_meds
43012696,hormonal_therapy,concurrent_meds
43012697,hormonal_therapy,concurrent_meds
19025983,hormonal_therapy,concurrent_meds
19025950,hormonal_therapy,concurrent_meds
19025949,hormonal_therapy,concurrent_meds
19026019,hormonal_therapy,concurrent_meds
19026020,hormonal_therapy,concurrent_meds
19025984,hormonal_therapy,concurrent_meds
19026051,hormonal_therapy,concurrent_meds
19026054,hormonal_therapy,concurrent_meds
19026055,hormonal_therapy,concurrent_meds
19026052,hormonal_therapy,concurrent_meds
19026053,hormonal_therapy,concurrent_meds
19026733,hormonal_therapy,concurrent_meds
19026736,hormonal_therapy,concurrent_meds
19026737,hormonal_therapy,concurrent_meds
